id,text,sentiment,Expert
seattle-hotel-100505-review-26.json_24,"We changed to a nonsmoking 7th floor room the next day, which thankfully was more updated.",POSITIVE,3
seattle-hotel-100505-review-26.json_25,"The traffic noise was a little better a few floors up,",NEUTRAL,3
seattle-hotel-100505-review-26.json_26,and we had a nice Space Needle view.,POSITIVE,3
seattle-hotel-100505-review-26.json_27,"The bed was comfortable, the amenities average.",POSITIVE,3
seattle-hotel-100505-review-26.json_28,We liked the in-room refrigerator.,POSITIVE,3
seattle-hotel-100505-review-26.json_29,There was intermittent construction noise throughout the hotel.,NEGATIVE,3
seattle-hotel-100505-review-26.json_30,"Hotel renovations are ongoing; the noise wasn't too bad on the weekend,",NEUTRAL,3
seattle-hotel-100505-review-26.json_31,but I would take care if staying during the week.,NEUTRAL,3
seattle-hotel-100505-review-26.json_32,"Also, the smoke detector in our room was not operational (the device was unhooked and sitting on top of the closet).",NEGATIVE,3
seattle-hotel-100505-review-26.json_33,"I called maintenance to have it hooked up, but it didn't get done during our stay.",NEGATIVE,3
seattle-hotel-100505-review-26.json_34,We did not use the pool or jacuzzi.,NEUTRAL,3
seattle-hotel-100505-review-26.json_35,"As a previous poster noted, the spa facilities are in the basement, and it felt too isolated for my comfort.",NEGATIVE,3
seattle-hotel-100505-review-26.json_36,"However, we liked the bar quite a bit.",POSITIVE,3
seattle-hotel-100505-review-26.json_37,"Friendly staff, good drinks and draft beer selection and a nice atmosphere.",POSITIVE,3
seattle-hotel-100505-review-26.json_38,"We ate at the bar one night, primarily for convenience.",NEUTRAL,3
seattle-hotel-100505-review-26.json_39,"There are certainly better places to eat in Seattle,",NEGATIVE,3
seattle-hotel-100505-review-26.json_40,but the food was OK,NEUTRAL,3
seattle-hotel-100505-review-26.json_41,and we had a nice time.,POSITIVE,3
seattle-hotel-100505-review-26.json_42,The concierge was very helpful in helping us select a restaurant that was perfect for our tastes and making dinner reservations.,POSITIVE,3
seattle-hotel-100505-review-26.json_43,"The lobby fireplace added a cheerful,",POSITIVE,3
seattle-hotel-100505-review-26.json_44,cozy ambience and we enjoyed warming up there after our sightseeing.,POSITIVE,3
seattle-hotel-100505-review-26.json_45,I will probably want to check out a different hotel the next time I am in Seattle.,NEGATIVE,3
seattle-hotel-100505-review-26.json_46,"However, if you avoid the second floor rooms and don't mind a little construction noise,",NEUTRAL,1
seattle-hotel-100505-review-26.json_47,"the Hotel Warwick is a convenient, friendly and generally comfortable place to stay.",POSITIVE,3
seattle-hotel-100505-review-27.json_0,We stayed at the Warwick for a night in October.,NEUTRAL,3
seattle-hotel-100505-review-27.json_1,Our original room reeked of smoke and so we were downgraded (they said that at the front desk) to the 6th floor.,NEGATIVE,3
seattle-hotel-100505-review-27.json_2,"Our room was small and poorly furnished and stocked (no microwave, fridge etc.).",NEGATIVE,3
seattle-hotel-100505-review-27.json_3,"They charged us more than the quoted price,",NEGATIVE,3
seattle-hotel-100505-review-27.json_4,"but the confirmation email I received only contained the confirmation #, not the price, so we have been fighting this for 7 days now.",NEGATIVE,3
seattle-hotel-100505-review-27.json_5,"To top it all off, we were charged for 2 nights!",NEGATIVE,3
seattle-hotel-100505-review-27.json_6,$487.,NEUTRAL,3
seattle-hotel-100505-review-27.json_7,51 total--it is not worth the money at ALL.,NEGATIVE,3
seattle-hotel-100505-review-27.json_8,We've been calling the hotel nightly and every employee we speak to is unable to fix the problem;,NEGATIVE,3
seattle-hotel-100505-review-27.json_9,"we've been getting passed from manager to manager and department to department and we have to repeat our story and prove ourselves over and over again, despite being promised that it will be fixed immediately--I promise.",NEGATIVE,3
seattle-hotel-100505-review-27.json_10,"This is, by far, the worst customer service experiences we've EVER had.",NEGATIVE,3
seattle-hotel-100505-review-28.json_0,"the food was fantastic,the staff very helpful only complaint I asqued for two beds and got one",POSITIVE,3
seattle-hotel-100505-review-28.json_1,and my view was the wall to the parking lot.,NEGATIVE,3
seattle-hotel-100505-review-28.json_2,"p.s. this complaint has nothing to do with the hotel only the neighborhood,",NEUTRAL,3
seattle-hotel-100505-review-28.json_3,I'm from new york,NEUTRAL,3
seattle-hotel-100505-review-28.json_4,and I'm used to deal with every nationality,NEUTRAL,3
seattle-hotel-100505-review-28.json_5,but I had the desplausure of meating(not all)but the most recist people in my life,NEGATIVE,3
seattle-hotel-100505-review-29.json_0,I see good reviews of the Warwick,POSITIVE,3
seattle-hotel-100505-review-29.json_1,and it shocks me...,NEGATIVE,3
seattle-hotel-100505-review-29.json_2,"The staff was quite rude,",NEGATIVE,3
seattle-hotel-100505-review-29.json_3,the rooms were fairly dirty.,NEGATIVE,3
seattle-hotel-100505-review-29.json_4,I cut myself and asked for a bandaid,NEUTRAL,3
seattle-hotel-100505-review-29.json_5,and they did not have any?!?!,NEGATIVE,3
seattle-hotel-100505-review-29.json_6,I requested a bottle opener,NEUTRAL,3
seattle-hotel-100505-review-29.json_7,and they also did not have that...,NEGATIVE,3
seattle-hotel-100505-review-29.json_8,Go somewhere with better service.,NEGATIVE,1
seattle-hotel-100505-review-3.json_0,My husband and I stayed at the Warwick for 2 nights this summer.,NEUTRAL,3
seattle-hotel-100505-review-3.json_1,"When I made the reservations, I told the hotel that we would have a late arrival but please save a room on the higher floors with a view for us, as we would be there 2 nights.",NEUTRAL,3
seattle-hotel-100505-review-3.json_2,"We ended up arriving at the Warwick at 10pm,",NEUTRAL,3
seattle-hotel-100505-review-3.json_3,we checked into our 4th floor room and were very surprised when we opened the patio curtains only to find that we were looking directly at a cement wall about 2 feet away from the porch.,NEUTRAL,3
seattle-hotel-100505-review-3.json_4,No view at all.,NEGATIVE,3
seattle-hotel-100505-review-3.json_5,"We called the front desk,",NEUTRAL,3
seattle-hotel-100505-review-3.json_6,"and they said sorry, but since we arrived late they were unable to accommodate us",NEUTRAL,3
seattle-hotel-100505-review-3.json_7,but maybe the next night they would be able to move us to a higher room with a view.,NEUTRAL,3
seattle-hotel-100505-review-3.json_8,"Sure enough, they did move us the next day into a beautiful room with a gorgeous view of the Space Needle.",POSITIVE,3
seattle-hotel-100505-review-3.json_9,"Both of the rooms we were in were lavishly decorated, sparkling clean, with comfortable beds.",POSITIVE,3
seattle-hotel-100505-review-3.json_10,Can't complain about the rooms.,POSITIVE,3
seattle-hotel-100505-review-3.json_11,"The Warwick is within walking distance of most, if not all, of the tourist attractions Seattle has to offer.",POSITIVE,3
seattle-hotel-100505-review-3.json_12,"The staff, however, left more to be desired.",NEGATIVE,3
seattle-hotel-100505-review-3.json_13,"We do not have kids of our own,",NEUTRAL,3
seattle-hotel-100505-review-3.json_14,but I noticed how rude the staff was to some small children that were in the lobby our second day there.,NEGATIVE,3
seattle-hotel-100505-review-3.json_15,"It wasn't just one person, it was 2 staff members.",NEUTRAL,3
seattle-hotel-100505-review-3.json_16,"One bellhop guy almost ran over some kids who were standing with their parents in the lobby waiting to check in,",NEGATIVE,3
seattle-hotel-100505-review-3.json_17,then looked at the parents as if it was their fault.,NEGATIVE,3
seattle-hotel-100505-review-3.json_18,"Then, another bellhop was passing by others with children in the lobby and scowled at them for no reason at all.",NEGATIVE,3
seattle-hotel-100505-review-3.json_19,"It made me feel uncomfortable both times that I had to witness such rude behavior from the staff, and that would just lead me to believe that this hotel, quite frankly, does not like kids or value them as guests.",NEGATIVE,3
seattle-hotel-100505-review-3.json_20,"Our second night there, my husband and I were standing in the lobby, waiting for some friends,",NEUTRAL,3
seattle-hotel-100505-review-3.json_21,and there seemed to be a lot of unhappy hotel guests around us and at the check-in counter.,NEUTRAL,3
seattle-hotel-100505-review-3.json_22,"Some were complaining about not getting the room they were promised, along with others.",NEGATIVE,3
seattle-hotel-100505-review-3.json_23,"It wasn't just us, so beware, if you book at the Warwick, you will eventually get a beautiful room hopefully, but may need to deal with some not-so-nice staff to get it.",NEUTRAL,1
seattle-hotel-100505-review-30.json_0,Myself and spouse stayed at the Warwick Seattle for four days in September.,NEUTRAL,3
seattle-hotel-100505-review-30.json_1,This hotel does not disappoint as a reasonably priced stay in the downtown area.,POSITIVE,3
seattle-hotel-100505-review-30.json_2,It's an easy walk to all sightseeing attractions (five blocks from the waterfront) and there is a free bus in Seattle,POSITIVE,3
seattle-hotel-100505-review-30.json_3,but we could never figure out how that worked (do some research before you go!!).,NEUTRAL,1
seattle-hotel-100505-review-30.json_4,"Our room (king bed) was spacious and nicely appointed, very comfortable and with plenty of pillows.",POSITIVE,3
seattle-hotel-100505-review-30.json_5,The coffee in the room of course was great (this being Seattle).,POSITIVE,3
seattle-hotel-100505-review-30.json_6,The bath is finished in marble with a deep tub,POSITIVE,3
seattle-hotel-100505-review-30.json_7,and hand-held shower which was a nice touch.,POSITIVE,3
seattle-hotel-100505-review-30.json_8,Toiletries were below average but that's not a huge consideration for us.,NEGATIVE,3
seattle-hotel-100505-review-30.json_9,Our only complaints concerned the front desk.,NEGATIVE,3
seattle-hotel-100505-review-30.json_10,I had made two reservations: one for the first part of our trip and one for the third leg (after Olympic Penninsula) but decided to cancel the second reservation.,NEUTRAL,3
seattle-hotel-100505-review-30.json_11,When we arrived at the hotel after a full day of travel the desk clerk kept us waiting for several minutes without so much as a hello.,NEGATIVE,3
seattle-hotel-100505-review-30.json_12,We moved to the second desk clerk when she was free and were told that our reservation could not be found.,NEGATIVE,3
seattle-hotel-100505-review-30.json_13,No attempt was made to look for it.,NEGATIVE,3
seattle-hotel-100505-review-30.json_14,We had to walk up the stairs to the parking garage and get our confirmation from our luggage,NEUTRAL,3
seattle-hotel-100505-review-30.json_15,and only then did they find the reservation.,NEUTRAL,3
seattle-hotel-100505-review-30.json_16,The following day my office tried to call and was told that we weren't staying there.,NEGATIVE,3
seattle-hotel-100505-review-30.json_17,Parking is $21/day which is pretty steep,NEGATIVE,3
seattle-hotel-100505-review-30.json_18,but the only option because parking in Seattle is scarce.,NEUTRAL,3
seattle-hotel-100505-review-30.json_19,The hotel doesn't have a shuttle so the only other option was a cab which is about $30.The hotel restaurant is adequate,NEGATIVE,3
seattle-hotel-100505-review-30.json_20,but for a really great breakfast walk a block to the Mayflower Park Hotel (pricey but fabulous).,POSITIVE,1
seattle-hotel-100505-review-4.json_0,The rooms at the Warwick were nice.,POSITIVE,3
seattle-hotel-100505-review-4.json_1,"They were clean, comfortable and quiet.",POSITIVE,3
seattle-hotel-100505-review-4.json_2,"However, there was nothing exceptional about them.",NEGATIVE,3
seattle-hotel-100505-review-4.json_3,The restaurant was also nice,POSITIVE,3
seattle-hotel-100505-review-4.json_4,and the food was good.,POSITIVE,3
seattle-hotel-100505-review-4.json_5,"The staff, on the other hand, was not pleasant or helpful.",NEGATIVE,3
seattle-hotel-100505-review-4.json_6,In fact there was one member of the staff who was outright rude.,NEGATIVE,3
seattle-hotel-100505-review-4.json_7,I felt like I was in their way when checking in and asking questions.,NEGATIVE,3
seattle-hotel-100505-review-4.json_8,"I would recommend the Warwick to someone looking for a reasonable priced hotel,",POSITIVE,1
seattle-hotel-100505-review-4.json_9,but don't expect too much.,NEGATIVE,1
seattle-hotel-100505-review-5.json_0,"I was pleasantly surprised that I was given a room with a king-size bed,",POSITIVE,3
